piece,side,x,y
piece_2,side_3,380,256
piece_2,side_3,379,256
piece_2,side_3,378,256
piece_2,side_3,377,256
piece_2,side_3,376,256
piece_2,side_3,375,256
piece_2,side_3,374,255
piece_2,side_3,373,255
piece_2,side_3,372,255
piece_2,side_3,371,255
piece_2,side_3,370,255
piece_2,side_3,369,255
piece_2,side_3,368,255
